secuencia,grupo,sub_grupo,presta,corr,titulo,anes1,anesben1,anes2,anesben2,anes3,anesben3,equipo,pab,NOMBRE_PRESTACIÓN,total1,bene1,total2,bene2,total3,bene3,valcir11,valcir12,valcir13,valcir21,valcir22,valcir23,valcir31,valcir32,valcir33,valcir41,valcir42,valcir43,CODIGO_PRESTACIÓN
3487,21,4,45,0,5,0,0,0,0,0,0,2,5,"FRACTURA DE CLAVICULA, OSTEOSINTESIS                        ",134750,67380,175180,107810,215600,148230,107800,140144,172480,26950,35036,43120,0,0,0,0,0,0,2104045
3488,21,4,46,0,5,31950,15980,41540,25570,51120,35150,2,6,"FRACTURA ESCAPULA, OSTEOSINTESIS                            ",135550,67780,176220,108450,216880,149110,108440,140976,173504,27110,35244,43376,0,0,0,0,0,0,2104046
3489,21,4,47,0,5,31790,15900,41330,25440,50860,34970,2,7,"LUXACION ACROMIO-CLAVICULAR O ESTERNO-CLAVICULAR, REDUCCION ",134880,67440,175340,107900,215810,148370,107904,140272,172648,26976,35068,43162,0,0,0,0,0,0,2104047
3491,21,4,48,0,5,42030,21020,54640,33630,67250,46240,3,6,"LUXACION RECIDIVANTE DE HOMBRO, TRAT. QUIR.                 ",206740,103370,268760,165390,330780,227410,142579,185352,228124,35645,46338,57031,28516,37070,45625,0,0,0,2104048
3492,21,4,49,0,5,32790,16400,42630,26240,52460,36070,2,5,"LUXACION TRAUMATICA DE HOMBRO, REDUCCION CRUENTA            ",139160,69580,180910,111330,222660,153080,111328,144728,178128,27832,36182,44532,0,0,0,0,0,0,2104049
3493,21,4,50,0,5,42030,21020,54640,33630,67250,46240,3,7,"LUXOFRACTURA, REDUCCION Y OSTEOSINTESIS HOMBRO              ",206740,103370,268760,165390,330780,227410,142579,185352,228124,35645,46338,57031,28516,37070,45625,0,0,0,2104050
3494,21,4,51,0,5,42030,21020,54640,33630,67250,46240,3,7,"RUPTURA MANGUITO ROTADORES, TRAT. QUIR. C/S ACROMIECTOMIA   ",206740,103370,268760,165390,330780,227410,142579,185352,228124,35645,46338,57031,28516,37070,45625,0,0,0,2104051
3495,21,4,52,0,5,33640,16820,43730,26910,53820,37000,2,6,TRANSPOSICIONES MUSCULARES                                  ,142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104052
3497,21,4,53,0,5,40960,20480,53250,32770,65540,45060,2,7,AMPUTACION BRAZO                                            ,139030,69520,180740,111230,222450,152940,111224,144592,177960,27806,36148,44490,0,0,0,0,0,0,2104053
3498,21,4,54,0,5,40860,20430,53120,32690,65380,44950,2,6,"FRACTURA SUPRACONDILEA NIÑO; TRACCION ESQUELETICA, C/S      ",138700,69350,180310,110960,221920,152570,110960,144248,177536,27740,36062,44384,0,0,0,0,0,0,2104054
3500,21,4,55,0,5,33640,16820,43730,26910,53820,37000,2,6,OSTEOSINTESIS DIAFISIARIA DE HUMERO (CUALQUIER TECNICA)     ,142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104055
3501,21,4,56,0,5,42030,21020,54640,33630,67250,46240,2,6,OSTEOSINTESIS SUPRA O INTERCONDILEA (CUALQUIER TECNICA)     ,142620,71310,185410,114100,228190,156880,114096,148328,182552,28524,37082,45638,0,0,0,0,0,0,2104056
3502,21,4,57,0,5,32790,16400,42630,26240,52460,36070,2,6,OSTEOTOMIA HUMERO (CUALQUIER TECNICA)                       ,139160,69580,180910,111330,222660,153080,111328,144728,178128,27832,36182,44532,0,0,0,0,0,0,2104057
3503,21,4,58,0,5,32790,16400,42630,26240,52460,36070,2,6,PSEUDOARTROSIS C/S OSTEOSINTESIS C/S YESO HUMERO            ,139160,69580,180910,111330,222660,153080,111328,144728,178128,27832,36182,44532,0,0,0,0,0,0,2104058
3505,21,4,59,0,5,39710,19860,51620,31770,63540,43690,2,7,ARTROPLASTIA CON FASCIA CODO                                ,143540,71770,186600,114830,229660,157890,114832,149280,183728,28708,37320,45932,0,0,0,0,0,0,2104059
3506,21,4,60,0,5,30990,15500,40290,24800,49580,34090,2,6,"CUPULA RADIAL, RESECCION                                    ",113420,56710,147450,90740,181470,124760,90736,117960,145176,22684,29490,36294,0,0,0,0,0,0,2104060
3507,21,4,61,0,5,31950,15980,41540,25570,51120,35150,2,7,"CUPULA RADIAL, (RESECCION CON IMPLANTE DE PROTESIS)         ",135550,67780,176220,108450,216880,149110,108440,140976,173504,27110,35244,43376,0,0,0,0,0,0,2104061
3509,21,4,62,0,5,56070,28040,72890,44860,89710,61680,3,10,"ENDOPROTESIS TOTAL DE CODO, (CUALQUIER TECNICA)             ",204340,102170,265640,163470,326940,224770,140924,183200,225476,35231,45800,56369,28185,36640,45095,0,0,0,2104062
3510,21,4,63,0,5,40960,20480,53250,32770,65540,45060,2,6,"EPICONDILITIS, TRAT. QUIR. (CUALQUIER TECNICA)              ",133290,66650,173280,106640,213260,146620,106632,138624,170608,26658,34656,42652,0,0,0,0,0,0,2104063
3511,21,4,64,0,5,32790,16400,42630,26240,52460,36070,2,5,"LUXACION DE CODO, REDUCCION CRUENTA                         ",147870,73940,192230,118300,236590,162660,118296,153784,189272,29574,38446,47318,0,0,0,0,0,0,2104064
3512,21,4,65,0,5,34050,17030,44270,27250,54480,37460,2,6,"LUXOFRACTURA DE CODO, REDUCCION CRUENTA C/S RESECCION       ",144750,72380,188180,115810,231600,159230,115800,150544,185280,28950,37636,46320,0,0,0,0,0,0,2104065
3514,21,4,66,0,5,31790,15900,41330,25440,50860,34970,2,6,OSTEOSINTESIS EPITROCLEA-EPICONDILO (CUALQUIER TECNICA)     ,134880,67440,175340,107900,215810,148370,107904,140272,172648,26976,35068,43162,0,0,0,0,0,0,2104066
3515,21,4,67,0,5,33640,16820,43730,26910,53820,37000,2,6,OSTEOSINTESIS OLECRANON U OSTEOSINTESIS DE CUPULA RADIAL    ,142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104067
3517,21,4,68,0,5,38700,19350,50310,30960,61920,42570,2,7,TRASLOCACION NERVIO CUBITAL (PROC. AUT.)                    ,157640,78820,204930,126110,252220,173400,126112,163944,201776,31528,40986,50444,0,0,0,0,0,0,2104068
3519,21,4,69,0,5,38700,19350,50310,30960,61920,42570,2,7,OPERACION DE SALVATAJE RADIO-PROCUBITO                      ,131390,65700,170810,105120,210220,144530,105112,136648,168176,26278,34162,42044,0,0,0,0,0,0,2104069
3520,21,4,70,0,5,38700,19350,50310,30960,61920,42570,2,7,AMPUTACION ANTEBRAZO                                        ,131390,65700,170810,105120,210220,144530,105112,136648,168176,26278,34162,42044,0,0,0,0,0,0,2104070
3521,21,4,71,0,5,31790,15900,41330,25440,50860,34970,2,6,EXTIRPACION METAFISIS DISTAL DEL CUBITO Y ARTRODESIS        ,134880,67440,175340,107900,215810,148370,107904,140272,172648,26976,35068,43162,0,0,0,0,0,0,2104071
3523,21,4,72,0,5,33640,16820,43730,26910,53820,37000,2,6,"LUXOFRACTURAS (MONTEGGIA-GALEAZZI), REDUCC. Y OSTEOSINTESIS ",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104072
3524,21,4,73,0,5,33640,16820,43730,26910,53820,37000,2,6,"OSTEOSINTESIS, FRACT.CERRADA CUBITO Y/O RADIO (CUALQ. TECN.)",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104073
3525,21,4,74,0,5,33640,16820,43730,26910,53820,37000,2,6,"OSTEOTOMIA UNO O AMBOS HUESOS, C/S OSTEOSINTESIS C/S YESO O ",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104074
3527,21,4,75,0,5,31790,15900,41330,25440,50860,34970,2,6,PSEUDOARTROSIS  CUBITO Y/O RADIO C/S OSTEOSINTESIS C/S YESO ,134880,67440,175340,107900,215810,148370,107904,140272,172648,26976,35068,43162,0,0,0,0,0,0,2104075
3528,21,4,76,0,5,38700,19350,50310,30960,61920,42570,2,6,"SINOSTOSIS RADIO-CUBITAL, TRAT. QUIR., C/S INJERTO          ",131390,65700,170810,105120,210220,144530,105112,136648,168176,26278,34162,42044,0,0,0,0,0,0,2104076
3529,21,4,77,0,5,42030,21020,54640,33630,67250,46240,3,6,TRASPLANTES MUSCULO-TENDINOSOS ANTEBRAZO                    ,206740,103370,268760,165390,330780,227410,142579,185352,228124,35645,46338,57031,28516,37070,45625,0,0,0,2104077
3532,21,4,78,0,5,40960,20480,53250,32770,65540,45060,3,6,"CONTRACTURA ISQUEM. DE VOLKMANN: DESCENSO MUSCULAR,         ",201540,100770,262000,161230,322460,221690,138993,180690,222386,34748,45172,55597,27799,36138,44477,0,0,0,2104078
3534,21,4,79,0,5,51660,25830,67160,41330,82660,56830,2,10,"ENDOPROTESIS TOTAL DE MUÑECA, (CUALQUIER TECNICA)           ",188230,94120,244700,150590,301170,207060,150584,195760,240936,37646,48940,60234,0,0,0,0,0,0,2104079
3535,21,4,80,0,5,31790,15900,41330,25440,50860,34970,2,5,"ESTILOIDES CUBITAL, RADIAL, RESECCION DE.                   ",116360,58180,151270,93090,186180,128000,93088,121016,148944,23272,30254,37236,0,0,0,0,0,0,2104080
3536,21,4,81,0,5,33640,16820,43730,26910,53820,37000,2,5,"FRACTURA O PSEUDOARTROSIS ESCAFOIDES, TRAT. QUIR. CUALQ.    ",151700,75850,197210,121360,242720,166870,121360,157768,194176,30340,39442,48544,0,0,0,0,0,0,2104081
3538,21,4,83,0,5,33640,16820,43730,26910,53820,37000,2,5,"LUXACION RADIOCARPIANA, TRAT. QUIR.                         ",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104083
3539,21,4,84,0,5,34050,17030,44270,27250,54480,37460,2,5,"LUXACION SEMILUNAR ,ESCAFOIDEA, REDUCCION Y OSTEOSINTESIS   ",144750,72380,188180,115810,231600,159230,115800,150544,185280,28950,37636,46320,0,0,0,0,0,0,2104084
3541,21,4,85,0,5,33640,16820,43730,26910,53820,37000,2,6,"OSTEOSINTESIS RADIO, (CUALQUIER TECNICA)                    ",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104085
3542,21,4,86,0,5,30990,15500,40290,24800,49580,34090,2,6,"TENDOVAGINOSIS DE DE QUERVAIN, TRAT. QUIR.                  ",131470,65740,170910,105180,210350,144620,105176,136728,168280,26294,34182,42070,0,0,0,0,0,0,2104086
3544,21,4,87,0,5,34080,17040,44300,27260,54530,37490,2,5,AMPUTACION DEDOS (TRES O MAS)                               ,144700,72350,188110,115760,231520,159170,115760,150488,185216,28940,37622,46304,0,0,0,0,0,0,2104087
3545,21,4,88,0,5,33640,16820,43730,26910,53820,37000,1,4,AMPUTACION DEDOS (UNO O DOS)                                ,114300,57150,148590,91440,182880,125730,114300,148590,182880,0,0,0,0,0,0,0,0,0,2104088
3546,21,4,89,0,5,38700,19350,50310,30960,61920,42570,2,6,AMPUTACION MANO O DEL PULGAR                                ,157640,78820,204930,126110,252220,173400,126112,163944,201776,31528,40986,50444,0,0,0,0,0,0,2104089
3547,21,4,90,0,5,31790,15900,41330,25440,50860,34970,2,4,AMPUTACION PULPEJOS (PLASTIA KUTLER O SIMILARES)            ,116360,58180,151270,93090,186180,128000,93088,121016,148944,23272,30254,37236,0,0,0,0,0,0,2104090
3548,21,4,91,0,5,33640,16820,43730,26910,53820,37000,2,5,"CONTRACTURA DUPUYTREN, TRAT. QUIR., CADA TIEMPO             ",123130,61570,160070,98510,197010,135450,98504,128056,157608,24626,32014,39402,0,0,0,0,0,0,2104091
3549,21,4,92,0,5,31350,15680,40760,25090,50160,34490,2,5,"CONTUSION-COMPRESION GRAVE MANO, TRAT. QUIR. INCLUYE        ",133340,66670,173340,106670,213340,146670,106672,138672,170672,26668,34668,42668,0,0,0,0,0,0,2104092
3552,21,4,93,0,5,32730,16370,42550,26190,52370,36010,2,4,"DEDOS EN GATILLO, TRAT. QUIR., CUALQUIER NUMERO             ",119750,59880,155680,95810,191600,131730,95800,124544,153280,23950,31136,38320,0,0,0,0,0,0,2104093
3553,21,4,94,0,5,33640,16820,43730,26910,53820,37000,2,3,"FLEGMON MANO, TRAT. QUIR.                                   ",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104094
3554,21,4,95,0,5,31790,15900,41330,25440,50860,34970,2,4,"LUXOFRACTURA METACARPOFALANGICA O INTERFALANGICA, TRAT.     ",134880,67440,175340,107900,215810,148370,107904,140272,172648,26976,35068,43162,0,0,0,0,0,0,2104095
3556,21,4,96,0,5,40340,20170,52440,32270,64540,44370,2,6,"MANO REUMATICA EN RAFAGA: TRASLOCACIONES TENDINOSAS,        ",141340,70670,183740,113070,226140,155470,113072,146992,180912,28268,36748,45228,0,0,0,0,0,0,2104096
3559,21,4,97,0,5,39710,19860,51620,31770,63540,43690,2,7,"MANO REUMATICA: IMPLANT. SILASTIC, CUALQ. NUMERO (PROC.     ",139210,69610,180970,111370,222740,153140,111368,144776,178192,27842,36194,44548,0,0,0,0,0,0,2104097
3561,21,4,98,0,5,33640,16820,43730,26910,53820,37000,2,6,"MUTILACION GRAVE MANO, ASEO. QUIR. COMPLETO C/S             ",140260,70130,182340,112210,224420,154290,112208,145872,179536,28052,36468,44884,0,0,0,0,0,0,2104098
3563,21,4,99,0,5,33640,16820,43730,26910,53820,37000,2,4,"OSTEOSINTESIS METACARPIANAS O DE FALANGES, CUALQUIER TECNICA",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104099
3564,21,4,100,0,5,0,0,0,0,0,0,1,2,"PANADIZO, TRAT. QUIR.                                       ",19580,9790,25450,15660,31330,21540,19580,25450,31330,0,0,0,0,0,0,0,0,0,2104100
3565,21,4,101,0,5,54670,27340,71070,43740,87470,60140,2,7,PULGARIZACION DEDO (INDICE O ANULAR)                        ,199210,99610,258970,159370,318740,219140,159368,207176,254992,39842,51794,63748,0,0,0,0,0,0,2104101
3566,21,4,102,0,5,112200,56100,145860,89760,179520,123420,3,11,REIMPLANTE MANO O DEDO(S)                                   ,495770,247890,644500,396620,793230,545350,341910,444482,547055,85478,111121,136764,68382,88897,109411,0,0,0,2104102
3567,21,4,103,0,5,31790,15900,41330,25440,50860,34970,2,6,REPARACION FLEXORES: PRIMER TIEMPO ESPACIADOR SILASTIC      ,116360,58180,151270,93090,186180,128000,93088,121016,148944,23272,30254,37236,0,0,0,0,0,0,2104103
3568,21,4,104,0,5,51660,25830,67160,41330,82660,56830,2,8,REPARACION NERVIO DIGITAL CON INJERTO INTERFASCICULAR:      ,188230,94120,244700,150590,301170,207060,150584,195760,240936,37646,48940,60234,0,0,0,0,0,0,2104104
3570,21,4,105,0,5,33640,16820,43730,26910,53820,37000,2,5,"RUPTURAS CERRADAS CAPSULO-LIGAMENT. O TENDINOSAS, TRAT.     ",142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104105
3572,21,4,106,0,5,39910,19960,51880,31930,63860,43910,2,8,SUTURA NERVIO(S) DIGITAL(ES); MICROCIRUGIA                  ,144260,72130,187540,115410,230820,158690,115408,150032,184656,28852,37508,46164,0,0,0,0,0,0,2104106
3573,21,4,107,0,5,31790,15900,41330,25440,50860,34970,2,5,TENORRAFIA EXTENSORES MANO                                  ,116360,58180,151270,93090,186180,128000,93088,121016,148944,23272,30254,37236,0,0,0,0,0,0,2104107
3574,21,4,108,0,5,33640,16820,43730,26910,53820,37000,2,5,TENORRAFIA O INJERTOS FLEXORES MANO                         ,142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104108
3575,21,4,109,0,5,0,0,0,0,0,0,1,3,"TENOSINOVITIS SEPTICA, TRAT. QUIR. MANO                     ",55490,27750,72140,44400,88780,61040,55490,72140,88780,0,0,0,0,0,0,0,0,0,2104109
3576,21,4,110,0,5,77500,38750,100750,62000,124000,85250,2,11,TRASPLANTE MICROQUIRURGICO PARA PULGAR                      ,307820,153910,400170,246260,492510,338600,246256,320136,394008,61564,80034,98502,0,0,0,0,0,0,2104110
3577,21,4,111,0,5,33640,16820,43730,26910,53820,37000,2,5,TRANSPOSICIONES TENDINOSAS FLEXORAS O EXTENSORAS MANO       ,142740,71370,185560,114190,228380,157010,114192,148448,182704,28548,37112,45676,0,0,0,0,0,0,2104111
3578,21,4,203,0,5,0,0,0,0,0,0,2,4,"TRATAMIENTO QUIR., DEDOS EN GATILLO, CUALQUIER NUMERO TEC.  ",119750,59880,155680,95810,191600,131730,95800,124544,153280,23950,31136,38320,0,0,0,0,0,0,2104203
3581,21,4,112,0,5,77500,38750,100750,62000,124000,85250,3,10,"DIASTEMATOMIELIA, RESECCION ESPOLON C/S INSTRUMENTACION     ",358910,179460,466580,287130,574260,394810,247524,321779,396042,61881,80445,99010,49505,64356,79208,0,0,0,2104112
3582,21,4,113,0,5,112200,56100,145860,89760,179520,123420,3,13,"ESCOLIOSIS, TRAT. QUIR., CUALQUIER VIA DE ABORDAJE, E       ",495770,247890,644500,396620,793230,545350,341910,444482,547055,85478,111121,136764,68382,88897,109411,0,0,0,2104113
3584,21,4,116,0,5,56070,28040,72890,44860,89710,61680,3,10,"LUXACIONES, LUXOFRACTURAS VERTEBRALES (CERVICAL, DORSAL,    ",267780,133890,348110,214220,428450,294560,184676,240076,295482,46169,60019,73871,36935,48015,59097,0,0,0,2104116
3587,21,4,117,0,5,119800,59900,155740,95840,191680,131780,3,11,"OSTEOTOMIAS VERTEBRALES CORRECTORAS, C/S INSTRUMENTACION,   ",395210,197610,513770,316170,632340,434740,272558,354324,436097,68140,88581,109024,54512,70865,87219,0,0,0,2104117
3589,21,4,118,0,5,32790,16400,42630,26240,52460,36070,2,5,"PLASTIAS COSTALES, CUALQUIER NUMERO                         ",139160,69580,180910,111330,222660,153080,111328,144728,178128,27832,36182,44532,0,0,0,0,0,0,2104118
3590,21,4,119,0,5,119220,59610,154990,95380,190750,131140,3,11,REEMPLAZO CUERPO VERTEBRAL CON ARTRODESIS C/S OSTEOSINTESIS ,573160,286580,745110,458530,917060,630480,395282,513869,632455,98821,128467,158114,79057,102774,126491,0,0,0,2104119
3592,21,4,121,0,5,32730,16370,42550,26190,52370,36010,2,5,RESECCION DEL COXIS                                         ,138810,69410,180450,111050,222100,152700,111048,144360,177680,27762,36090,44420,0,0,0,0,0,0,2104121
3594,21,4,122,0,5,45220,22610,58790,36180,72350,49740,3,7,OSTEOSINTESIS EN FRACTURA DE ARCO ANTERIOR DE PELVIS Y      ,218580,109290,284150,174860,349730,240440,150745,195966,241193,37686,48991,60298,30149,39193,48239,0,0,0,2104122
3596,21,4,123,0,5,54540,27270,70900,43630,87260,59990,3,8,"FRACTURA DE PELVIS, OSTEOSINTESIS QUIR.                     ",198730,99370,258350,158990,317970,218610,137055,178173,219290,34264,44543,54822,27411,35634,43858,0,0,0,2104123
3597,21,4,124,0,5,54670,27340,71070,43740,87470,60140,3,8,"OSTEOTOMIA PELVIANA (SALTER, CHIARI O SIMILARES)            ",206990,103500,269090,165600,331180,227690,142752,185579,228400,35688,46395,57100,28550,37116,45680,0,0,0,2104124
3598,21,4,125,0,5,52990,26500,68890,42400,84780,58290,3,8,TRIPLE OSTEOTOMIA DE PELVIS                                 ,223050,111530,289970,178450,356880,245360,153827,199979,246124,38457,49995,61531,30766,39996,49225,0,0,0,2104125
3600,21,4,126,0,5,58820,29410,76470,47060,94110,64700,3,13,AMPUTACION INTER-ILIO ABDOMINAL                             ,290330,145170,377430,232270,464530,319370,200227,260297,320366,50057,65074,80091,40046,52059,64073,0,0,0,2104126
3601,21,4,127,0,5,56070,28040,72890,44860,89710,61680,3,12,DESARTICULACION CADERA                                      ,236040,118020,306850,188830,377660,259640,162786,211621,260455,40697,52905,65114,32557,42324,52091,0,0,0,2104127
3602,21,4,128,0,5,45230,22620,58800,36190,72370,49760,3,10,ENDOPROTESIS PARCIAL DE CADERA C/S CEMENTACION (CUALQUIER   ,219620,109810,285510,175700,351390,241580,151462,196903,242338,37866,49226,60584,30292,39381,48468,0,0,0,2104128
3604,21,4,129,0,5,82020,41010,106630,65620,131230,90220,3,11,ENDOPROTESIS TOTAL DE CADERA                                ,402950,201480,523840,322370,644720,443250,277897,361269,444634,69474,90317,111159,55579,72254,88927,0,0,0,2104129
3605,21,4,130,0,5,40960,20480,53250,32770,65540,45060,3,8,"EPIFISIOLISIS LENTA O AGUDA, TRAT. QUIR.                    ",201540,100770,262000,161230,322460,221690,138993,180690,222386,34748,45172,55597,27799,36138,44477,0,0,0,2104130
3606,21,4,131,0,5,51660,25830,67160,41330,82660,56830,2,10,"FRACTURA DE CUELLO DE FEMUR, OSTEOSINTESIS, CUALQUIER       ",173660,86830,225760,138930,277860,191030,138928,180608,222288,34732,45152,55572,0,0,0,0,0,0,2104131
3608,21,4,132,0,5,37720,18860,49040,30180,60350,41490,3,8,"FRACTURA DE CUELLO DE FEMUR, RESECCION EPIFISIS FEMORAL     ",185540,92770,241200,148430,296860,204090,127958,166345,204731,31990,41586,51183,25592,33269,40946,0,0,0,2104132
3609,21,4,133,0,5,39710,19860,51620,31770,63540,43690,3,7,"LUXACION TRAUMATICA DE CADERA, REDUCCION CRUENTA            ",195370,97690,253980,156300,312590,214910,134738,175158,215579,33684,43790,53895,26948,35032,43116,0,0,0,2104133
3610,21,4,134,0,5,56070,28040,72890,44860,89710,61680,3,8,"LUXOFRACTURA ACETABULAR, TRAT. QUIR.                        ",212320,106160,276020,169860,339710,233550,146427,190358,234282,36607,47590,58571,29286,38072,46857,0,0,0,2104134
3611,21,4,135,0,5,70060,35030,91080,56050,112100,77070,3,10,"OPERACION DE SALVATAJE CADERA, COLUMNA O SIMILARES          ",301000,150500,391300,240800,481600,331100,207586,269862,332138,51897,67466,83034,41517,53972,66428,0,0,0,2104135
3612,21,4,136,0,5,39710,19860,51620,31770,63540,43690,3,8,OSTEOTOMIAS FEMORALES                                       ,195370,97690,253980,156300,312590,214910,134738,175158,215579,33684,43790,53895,26948,35032,43116,0,0,0,2104136
3613,21,4,137,0,5,39710,19860,51620,31770,63540,43690,3,7,REDUCCION CRUENTA EN LUXACION CONGENITA O TRAUMATICA DE     ,195370,97690,253980,156300,312590,214910,134738,175158,215579,33684,43790,53895,26948,35032,43116,0,0,0,2104137
3615,21,4,138,0,5,56070,28040,72890,44860,89710,61680,3,9,REDUCCION CRUENTA Y ACETABULOPLASTIA FEMORAL C/S OSTEOTOMIA ,236040,118020,306850,188830,377660,259640,162786,211621,260455,40697,52905,65114,32557,42324,52091,0,0,0,2104138
3617,21,4,139,0,5,38700,19350,50310,30960,61920,42570,3,8,REDUCCION CRUENTA Y OSTEOTOMIA FEMORAL                      ,190450,95230,247590,152370,304720,209500,131345,170752,210152,32836,42688,52538,26269,34150,42030,0,0,0,2104139
3618,21,4,140,0,5,31790,15900,41330,25440,50860,34970,2,7,"TENOTOMIA ADUCTORES C/S BOTAS, CON YUGO (PROC. AUT.)        ",134880,67440,175340,107900,215810,148370,107904,140272,172648,26976,35068,43162,0,0,0,0,0,0,2104140
3619,21,4,141,0,5,42030,21020,54640,33630,67250,46240,3,8,TROCANTEROPLASTIAS                                          ,206740,103370,268760,165390,330780,227410,142579,185352,228124,35645,46338,57031,28516,37070,45625,0,0,0,2104141
3621,21,4,142,0,5,40960,20480,53250,32770,65540,45060,2,7,AMPUTACION MUSLO                                            ,162180,81090,210830,129740,259490,178400,129744,168664,207592,32436,42166,51898,0,0,0,0,0,0,2104142
3622,21,4,143,0,5,42030,21020,54640,33630,67250,46240,2,8,EPIFISIODESIS (FEMUR Y/O TIBIA)                             ,142620,71310,185410,114100,228190,156880,114096,148328,182552,28524,37082,45638,0,0,0,0,0,0,2104143
3623,21,4,144,0,5,42030,21020,54640,33630,67250,46240,2,8,OSTEOSINTESIS DIAFISIARIA O METAFISIARIA MUSLO (CUALQUIER   ,143350,71680,186360,114690,229360,157690,114680,149088,183488,28670,37272,45872,0,0,0,0,0,0,2104144
